date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:51	5142/5142	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22667dfbb1-239b%22	https://themewagon.github.io/robots.txt		(from )
14:25:51	21449/21449	---M-Z	200	added ('OK')	text/html	etag:W/%2263a2b1f3-53c9%22	https://themewagon.github.io/industire/	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/index.html	(from )
14:25:52	79820/79820	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-137cc%22	https://themewagon.github.io/industire/fonts/icomoon/style.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/fonts/icomoon/style.css	(from https://themewagon.github.io/industire/)
14:25:52	159770/159770	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-2701a%22	https://themewagon.github.io/industire/css/bootstrap.min.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/bootstrap.min.css	(from https://themewagon.github.io/industire/)
14:25:53	6950/6950	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-1b26%22	https://themewagon.github.io/industire/css/magnific-popup.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/magnific-popup.css	(from https://themewagon.github.io/industire/)
14:25:53	21738/21738	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-54ea%22	https://themewagon.github.io/industire/css/jquery-ui.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/jquery-ui.css	(from https://themewagon.github.io/industire/)
14:25:54	2936/2936	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-b78%22	https://themewagon.github.io/industire/css/owl.carousel.min.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/owl.carousel.min.css	(from https://themewagon.github.io/industire/)
14:25:54	965/965	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-3c5%22	https://themewagon.github.io/industire/css/owl.theme.default.min.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/owl.theme.default.min.css	(from https://themewagon.github.io/industire/)
14:25:55	17144/17144	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-42f8%22	https://themewagon.github.io/industire/css/bootstrap-datepicker.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/bootstrap-datepicker.css	(from https://themewagon.github.io/industire/)
14:25:55	1308/1308	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-51c%22	https://themewagon.github.io/industire/fonts/flaticon/font/flaticon.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/fonts/flaticon/font/flaticon.css	(from https://themewagon.github.io/industire/)
14:25:56	25983/25983	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-657f%22	https://themewagon.github.io/industire/css/aos.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/aos.css	(from https://themewagon.github.io/industire/)
14:25:56	32732/32732	---M-Z	200	added ('OK')	text/css	etag:W/%2263a2b1f3-7fdc%22	https://themewagon.github.io/industire/css/style.css	C:/My%20Web%20Sites/mechanical-engineer/themewagon.github.io/industire/css/style.css	(from https://themewagon.github.io/industire/)
